time,ax,ay,az,aT
7.301000,-0.0154,0.0016,-0.1089,0.110
7.306000,-0.0065,-0.0222,-0.1101,0.112
7.311000,0.0037,-0.0400,-0.1245,0.131
7.316000,0.0400,-0.0210,-0.0988,0.109
7.321000,0.0226,-0.0400,-0.0592,0.075
7.326000,0.0313,-0.0400,-0.0557,0.075
7.332000,0.0127,-0.0233,0.0117,0.029
7.348000,-0.0046,-0.0460,0.0215,0.051
7.349000,-0.0491,-0.0614,0.0372,0.087
7.350000,-0.0078,-0.0267,0.0506,0.058
7.354000,0.0069,-0.0302,0.0676,0.074
7.356000,-0.0034,0.0019,0.1097,0.110
7.361000,-0.0350,-0.0018,0.0567,0.067
7.375000,-0.0261,-0.0101,0.0257,0.038
7.376000,-0.0363,-0.0125,0.0104,0.040
7.377000,-0.0382,0.0386,0.0096,0.055
7.383000,0.0134,0.0336,-0.0340,0.050
7.390000,0.0169,0.0024,-0.0440,0.047
7.392000,0.0062,0.0225,-0.0742,0.078
7.397000,0.0264,0.0211,-0.0793,0.086
7.403000,0.0336,0.0019,-0.0478,0.058
7.407000,0.0536,0.0100,-0.0536,0.076
7.413000,0.0605,0.0335,-0.0749,0.102
7.419000,0.0116,0.0283,-0.0522,0.060
7.422000,0.0046,0.0183,-0.0132,0.023
7.428000,0.0108,0.0476,-0.0495,0.070
7.433000,0.0110,0.0220,-0.0369,0.044
7.450000,0.0146,0.0121,-0.0386,0.043
7.451000,0.0147,0.0201,-0.0011,0.025
7.452000,0.0280,0.0006,0.0040,0.028
7.455000,0.0068,-0.0221,0.0641,0.068
7.458000,-0.0082,-0.0174,0.0290,0.035
7.463000,-0.0423,0.0064,0.0371,0.057
7.479000,-0.0190,0.0146,0.0657,0.070
7.480000,-0.0387,-0.0200,0.0729,0.085
7.481000,-0.0488,-0.0317,0.0396,0.070
7.493000,-0.0220,-0.0409,0.0019,0.046
7.495000,-0.0167,-0.0549,-0.0190,0.060
7.495000,-0.0152,-0.0640,0.0242,0.070
7.500000,-0.0374,-0.0849,0.0418,0.102
7.508000,-0.0321,-0.0523,0.0353,0.071
7.510000,-0.0304,-0.0663,0.0394,0.083
7.514000,-0.0251,-0.0647,0.0411,0.081
7.519000,-0.0460,-0.0299,0.0773,0.095
7.524000,-0.0465,-0.0013,0.0217,0.051
7.529000,-0.0246,-0.0216,0.0045,0.033
7.546000,-0.0340,0.0105,0.0244,0.043
7.547000,-0.0267,0.0115,0.0204,0.036
7.547000,0.0006,0.0019,0.0046,0.005
7.549000,0.0049,-0.0017,0.0221,0.023
7.570000,0.0165,0.0030,0.0241,0.029
7.571000,0.0423,-0.0007,0.0259,0.050
7.572000,0.0039,-0.0031,0.0077,0.009
7.572000,0.0346,-0.0293,-0.0010,0.045
7.575000,0.0471,-0.0469,-0.0133,0.068
7.580000,0.0181,-0.0562,-0.0327,0.067
7.586000,0.0357,-0.0464,-0.0330,0.067
7.589000,0.0022,-0.0450,-0.0216,0.050
7.594000,0.0070,-0.0116,0.0121,0.018
7.600000,-0.0013,-0.0188,0.0218,0.029
7.605000,0.0119,-0.0284,0.0137,0.034
7.609000,0.0072,-0.0319,-0.0003,0.033
7.614000,-0.0390,-0.0414,0.0120,0.058
7.619000,-0.0040,-0.0081,0.0254,0.027
7.625000,-0.0251,-0.0047,0.0171,0.031
7.630000,-0.0391,-0.0298,-0.0053,0.049
7.646000,-0.0184,-0.0452,-0.0050,0.049
7.647000,-0.0147,-0.0048,0.0047,0.016
7.648000,-0.0050,-0.0026,0.0082,0.010
7.669000,0.0022,-0.0444,0.0331,0.055
7.670000,0.0213,-0.0230,0.0186,0.036
7.670000,0.0165,-0.0088,0.0303,0.036
7.671000,-0.0082,-0.0375,0.0384,0.054
7.671000,-0.0068,-0.0245,0.0429,0.050
7.675000,0.0218,0.0016,0.0462,0.051
7.680000,0.0098,0.0109,0.0235,0.028
7.686000,0.0145,-0.0144,0.0296,0.036
7.691000,0.0191,0.0022,0.0166,0.025
7.695000,0.0309,0.0221,0.0334,0.051
7.701000,0.0318,-0.0436,0.0511,0.074
7.705000,0.0492,-0.0019,0.0153,0.052
7.711000,0.0428,0.0074,-0.0012,0.043
7.716000,0.0472,-0.0131,0.0239,0.054
7.721000,0.0338,0.0236,0.0500,0.065
7.726000,0.0193,-0.0184,-0.0131,0.030
7.731000,0.0109,-0.0030,-0.0249,0.027
7.736000,0.0323,0.0015,-0.0376,0.050
7.742000,0.0132,0.0024,-0.0478,0.050
7.746000,-0.0011,0.0092,-0.0225,0.024
7.753000,-0.0021,0.0088,-0.0318,0.033
7.756000,0.0196,0.0156,-0.0090,0.027
7.761000,0.0126,-0.0075,-0.0006,0.015
7.766000,0.0140,0.0089,-0.0220,0.028
7.783000,0.0023,0.0121,0.0114,0.017
7.785000,0.0074,0.0116,-0.0006,0.014
7.786000,0.0221,0.0017,-0.0149,0.027
7.786000,0.0258,-0.0082,0.0172,0.032
7.792000,0.0236,0.0010,-0.0400,0.046
7.796000,0.0143,0.0090,0.0041,0.017
7.815000,0.0205,0.0109,0.0170,0.029
7.816000,0.0374,-0.0026,-0.0487,0.061
7.816000,0.0530,0.0053,-0.0128,0.055
7.817000,0.0544,0.0037,0.0063,0.055
7.829000,0.0546,0.0068,-0.0057,0.055
7.830000,0.0666,-0.0007,0.0086,0.067
7.832000,0.0347,0.0084,0.0323,0.048
7.843000,0.0031,-0.0146,-0.0142,0.021
7.844000,0.0133,0.0148,-0.0296,0.036
7.847000,0.0174,0.0178,-0.0033,0.025
7.854000,0.0014,0.0137,-0.0080,0.016
7.857000,-0.0039,0.0049,-0.0139,0.015
7.862000,0.0062,0.0092,0.0219,0.025
7.867000,0.0198,0.0040,0.0017,0.020
7.882000,0.0240,0.0178,0.0078,0.031
7.883000,0.0007,0.0304,-0.0074,0.031
7.883000,-0.0082,0.0512,-0.0200,0.056
7.910000,0.0080,0.0422,-0.0099,0.044
7.911000,0.0131,-0.0202,-0.0283,0.037
7.911000,-0.0006,0.0058,-0.0323,0.033
7.912000,-0.0357,0.0091,-0.0006,0.037
7.913000,-0.0348,-0.0008,0.0130,0.037
7.913000,0.0158,-0.0343,0.0276,0.047
7.922000,0.0138,-0.0106,0.0052,0.018
7.923000,0.0071,0.0154,-0.0217,0.028
7.929000,-0.0175,0.0031,-0.0388,0.043
7.933000,-0.0156,-0.0197,0.0000,0.025
7.939000,-0.0033,0.0099,0.0006,0.010
7.944000,-0.0194,0.0191,-0.0057,0.028
7.949000,-0.0033,-0.0122,-0.0121,0.017
7.953000,-0.0244,-0.0182,-0.0230,0.038
7.959000,-0.0228,-0.0063,-0.0350,0.042
7.964000,-0.0319,0.0138,-0.0172,0.039
7.983000,-0.0291,-0.0376,-0.0293,0.056
7.985000,0.0010,-0.0124,-0.0031,0.013
7.986000,0.0023,-0.0184,0.0252,0.031
7.986000,0.0489,-0.0196,0.0570,0.078
7.989000,0.0085,-0.0112,0.0366,0.039
7.994000,0.0231,-0.0005,0.0520,0.057
8.000000,0.0138,0.0125,0.0093,0.021
8.013000,0.0188,0.0112,-0.0164,0.027
8.015000,0.0083,0.0348,-0.0230,0.042
8.015000,0.0192,0.0059,-0.0484,0.052
8.028000,0.0205,0.0130,-0.0607,0.065
8.029000,0.0348,0.0318,-0.0409,0.062
8.030000,0.0097,0.0291,-0.0439,0.054
8.041000,0.0301,0.0299,-0.0863,0.096
8.042000,0.0216,0.0379,-0.0666,0.080
8.045000,-0.0081,0.0292,-0.0981,0.103
8.050000,-0.0020,0.0194,-0.1081,0.110
8.055000,-0.0173,0.0096,-0.0741,0.077
8.060000,-0.0122,-0.0013,-0.0750,0.076
8.065000,-0.0119,0.0009,-0.0747,0.076
8.070000,-0.0177,0.0150,-0.0126,0.026
8.075000,-0.0424,-0.0089,0.0206,0.048
8.080000,-0.0276,-0.0505,0.0657,0.087
8.085000,-0.0045,-0.0370,0.0372,0.053
8.090000,0.0244,-0.0723,0.1089,0.133
8.095000,0.0199,-0.0586,0.1210,0.136
8.100000,0.0249,-0.0807,0.1127,0.141
8.116000,0.0477,-0.0776,0.0606,0.109
8.117000,0.0227,-0.0591,0.0305,0.070
8.118000,0.0310,-0.0514,0.0206,0.063
8.143000,0.0321,-0.0188,-0.0096,0.038
8.144000,0.0260,-0.0317,-0.0584,0.071
8.145000,0.0248,-0.0135,-0.0865,0.091
8.146000,0.0034,0.0389,-0.1060,0.113
8.147000,0.0011,0.0767,-0.1454,0.164
8.147000,-0.0237,0.0881,-0.1775,0.200
8.152000,-0.0379,0.0851,-0.1346,0.164
8.158000,0.0181,0.0762,-0.1670,0.184
8.161000,0.0214,0.0151,-0.1344,0.137
8.166000,0.0212,-0.0172,-0.0528,0.059
8.173000,0.0757,-0.0398,-0.0019,0.086
8.177000,0.0611,-0.0647,0.0352,0.096
8.182000,0.0742,-0.0728,0.0789,0.130
8.199000,0.0518,-0.0987,0.1043,0.153
8.200000,0.0085,-0.0853,0.1247,0.151
8.201000,0.0321,-0.0756,0.1023,0.131
8.202000,-0.0063,-0.0315,0.0848,0.091
8.227000,-0.0396,-0.0222,0.0841,0.096
8.228000,-0.0550,0.0452,0.0658,0.097
8.229000,-0.0325,0.0754,0.0442,0.093
8.229000,-0.0411,0.0507,0.0097,0.066
8.230000,-0.0259,0.0761,-0.0195,0.083
8.232000,-0.0039,0.0752,-0.0092,0.076
8.239000,0.0166,0.0602,-0.0439,0.076
8.242000,0.0061,0.0464,-0.0640,0.079
8.247000,0.0217,0.0316,-0.1220,0.128
8.252000,0.0410,0.0098,-0.1451,0.151
8.257000,0.0259,-0.0333,-0.1113,0.119
8.262000,0.0501,-0.0393,-0.1470,0.160
8.267000,0.0790,-0.0762,-0.1648,0.198
8.272000,0.0769,-0.0381,-0.1234,0.150
8.278000,0.0856,-0.0479,-0.0519,0.111
8.282000,0.0550,-0.0635,-0.0228,0.087
8.289000,0.0556,-0.0601,-0.0038,0.082
8.293000,0.0539,-0.0758,0.0658,0.114
8.298000,0.0759,-0.1045,0.0586,0.142
8.302000,0.0352,-0.0879,0.0583,0.111
8.323000,0.0267,-0.1094,0.0745,0.135
8.324000,0.0171,-0.1094,0.0809,0.137
8.325000,0.0088,-0.0679,0.0777,0.104
8.326000,0.0516,-0.0920,0.0696,0.126
8.329000,0.0204,-0.0851,0.0675,0.111
8.332000,-0.0104,-0.0616,0.0509,0.081
8.351000,-0.0112,-0.0716,0.0332,0.080
8.352000,0.0070,-0.0412,0.0260,0.049
8.353000,0.0084,-0.0349,-0.0016,0.036
8.355000,0.0099,-0.0251,-0.0602,0.066
8.358000,0.0078,-0.0286,-0.0478,0.056
8.363000,0.0177,-0.0345,-0.0657,0.076
8.368000,0.0193,-0.0618,-0.0934,0.114
8.374000,-0.0005,-0.0499,-0.0752,0.090
8.378000,-0.0211,-0.0405,-0.1171,0.126
8.382000,-0.0058,-0.0669,-0.0914,0.113
8.397000,0.0084,-0.0717,-0.0830,0.110
8.398000,0.0250,-0.0719,-0.0559,0.094
8.399000,0.0214,-0.0757,-0.0518,0.094
8.407000,0.0170,-0.0938,0.0171,0.097
8.408000,0.0068,-0.1082,0.0321,0.113
8.413000,0.0159,-0.0952,0.0529,0.110
8.418000,-0.0071,-0.1049,0.0378,0.112
8.431000,0.0413,-0.0741,0.0654,0.107
8.432000,0.0346,-0.0792,0.0951,0.129
8.433000,0.0683,-0.1246,0.1293,0.192
8.451000,0.0589,-0.1589,0.1239,0.210
8.452000,0.0508,-0.1752,0.0993,0.208
8.452000,0.0583,-0.1486,0.0913,0.184
8.453000,0.0943,-0.1259,0.0297,0.160
8.462000,0.0816,-0.1069,0.1036,0.170
8.464000,0.0751,-0.1298,0.0755,0.168
8.469000,0.0734,-0.0705,0.0867,0.134
8.474000,0.0280,-0.0760,0.0464,0.093
8.479000,0.0388,-0.0612,0.0561,0.092
8.485000,0.0247,-0.0347,0.0240,0.049
8.489000,0.0394,0.0189,-0.0081,0.044
8.495000,0.0278,0.0257,0.0134,0.040
8.500000,-0.0026,0.0241,0.0153,0.029
8.504000,0.0088,0.0071,0.0159,0.020
8.510000,0.0239,0.0008,-0.0218,0.032
8.514000,-0.0074,-0.0125,-0.0236,0.028
8.531000,0.0187,-0.0507,-0.0150,0.056
8.532000,0.0376,-0.0505,-0.0138,0.064
8.532000,0.0149,-0.0351,-0.0213,0.044
8.535000,0.0518,-0.0613,0.0253,0.084
8.551000,0.0363,-0.0719,-0.0237,0.084
8.552000,0.0293,-0.0990,0.0010,0.103
8.552000,0.0416,-0.0524,-0.0081,0.067
8.563000,0.0480,-0.0715,-0.0165,0.088
8.564000,0.0248,-0.1012,0.0102,0.105
8.565000,0.0670,-0.0914,-0.0147,0.114
8.575000,0.0580,-0.0830,-0.0100,0.102
8.577000,0.0753,-0.0497,-0.0353,0.097
8.581000,0.0855,-0.0903,-0.0560,0.136
8.586000,0.0887,-0.1128,-0.0010,0.144
8.591000,0.0743,-0.1482,-0.0167,0.167
8.596000,0.0555,-0.1513,-0.0209,0.162
8.601000,0.0619,-0.1555,-0.0551,0.176
8.605000,0.0492,-0.1716,-0.0264,0.180
8.611000,0.0451,-0.1603,-0.0530,0.175
8.616000,0.0256,-0.1775,-0.0501,0.186
8.632000,0.0312,-0.2230,-0.0429,0.229
8.633000,0.0498,-0.2325,-0.0383,0.241
8.633000,0.0279,-0.2455,-0.0332,0.249
8.657000,0.0169,-0.2726,-0.0319,0.275
8.658000,0.0284,-0.2935,-0.0037,0.295
8.659000,0.0517,-0.3106,-0.0187,0.315
8.659000,0.0356,-0.3109,-0.0186,0.314
8.660000,0.0374,-0.3017,-0.0213,0.305
8.662000,0.0310,-0.3234,-0.0159,0.325
8.667000,0.0175,-0.2962,-0.0026,0.297
8.673000,0.0316,-0.2877,-0.0061,0.289
8.677000,0.0529,-0.2660,0.0441,0.275
8.682000,0.0682,-0.2886,-0.0247,0.298
8.688000,0.0441,-0.2668,-0.0482,0.275
8.692000,0.0513,-0.2594,-0.0113,0.265
8.697000,0.0705,-0.2854,-0.0153,0.294
8.702000,0.0552,-0.2396,-0.0305,0.248
8.706000,0.0353,-0.2751,-0.0378,0.280
8.712000,0.0230,-0.3058,-0.0432,0.310
8.717000,0.0110,-0.2755,-0.0516,0.280
8.722000,0.0253,-0.3061,-0.0293,0.309
8.727000,-0.0391,-0.3210,0.0042,0.323
8.732000,-0.0363,-0.3252,-0.0358,0.329
8.752000,-0.0525,-0.3376,-0.0101,0.342
8.755000,-0.0111,-0.3367,0.0053,0.337
8.756000,-0.0377,-0.3693,0.0561,0.375
8.756000,-0.0412,-0.3659,0.0134,0.368
8.759000,-0.0240,-0.3577,-0.0256,0.359
8.764000,-0.0520,-0.3422,-0.0353,0.348
8.768000,-0.0547,-0.3362,0.0300,0.342
8.781000,-0.0431,-0.3385,0.0494,0.345
8.782000,-0.0389,-0.3286,0.0543,0.335
8.783000,-0.0493,-0.3354,0.1021,0.354
8.793000,-0.0419,-0.3862,0.1273,0.409
8.794000,-0.0061,-0.3818,0.1179,0.400
8.799000,0.0118,-0.3462,0.1205,0.367
8.805000,0.0033,-0.3272,0.1399,0.356
8.808000,-0.0125,-0.3692,0.0473,0.372
8.814000,-0.0688,-0.3703,0.0025,0.377
8.819000,-0.0952,-0.3569,-0.0245,0.370
8.824000,-0.0525,-0.3123,-0.0564,0.322
8.829000,-0.0325,-0.2987,0.0180,0.301
8.833000,-0.0004,-0.3436,0.0071,0.344
8.849000,-0.0220,-0.2795,0.0163,0.281
8.849000,-0.0735,-0.2393,0.0423,0.254
8.850000,-0.0221,-0.2528,0.0571,0.260
8.853000,-0.0223,-0.3151,0.0349,0.318
8.870000,-0.0414,-0.3271,0.0259,0.331
8.871000,-0.0546,-0.3353,0.1044,0.355
8.872000,-0.0175,-0.3183,0.1264,0.343
8.875000,-0.0295,-0.3633,0.0684,0.371
8.879000,-0.0761,-0.4070,-0.0243,0.415
8.884000,-0.0437,-0.4600,-0.0334,0.463
8.891000,-0.0543,-0.4375,-0.0131,0.441
8.894000,-0.0302,-0.4292,0.0077,0.430
8.900000,-0.0252,-0.4912,0.0170,0.492
8.905000,-0.0513,-0.5087,0.0117,0.511
8.910000,-0.0151,-0.5750,-0.0196,0.576
8.915000,-0.0266,-0.5800,-0.0026,0.581
8.920000,-0.0461,-0.6338,0.0315,0.636
8.925000,-0.0380,-0.6539,0.0654,0.658
8.930000,-0.0368,-0.6786,0.1070,0.688
8.935000,-0.0413,-0.6911,0.0647,0.695
8.940000,-0.0598,-0.7285,0.0950,0.737
8.945000,-0.0757,-0.7418,0.1420,0.759
8.950000,-0.0831,-0.7776,0.1627,0.799
8.971000,-0.1002,-0.8264,0.1815,0.852
8.972000,-0.1040,-0.8534,0.1514,0.873
8.972000,-0.0945,-0.8600,0.1217,0.874
8.973000,-0.1223,-0.8521,0.0877,0.865
8.975000,-0.1311,-0.8644,0.0648,0.877
8.980000,-0.1532,-0.8645,0.0500,0.879
8.986000,-0.1527,-0.8070,0.0510,0.823
8.995000,-0.0988,-0.8199,0.0396,0.827
8.996000,-0.0917,-0.8552,-0.0153,0.860
9.001000,-0.0920,-0.8699,-0.0262,0.875
9.009000,-0.1063,-0.8700,-0.0030,0.876
9.011000,-0.1049,-0.8555,-0.0601,0.864
9.016000,-0.0507,-0.8467,-0.0042,0.848
9.023000,-0.0358,-0.8054,-0.0024,0.806
9.026000,-0.0555,-0.8190,0.0028,0.821
9.031000,-0.0427,-0.7702,-0.0015,0.771
9.036000,-0.0690,-0.7201,-0.0035,0.723
9.042000,-0.0617,-0.7022,0.0392,0.706
9.046000,-0.0555,-0.6638,0.0399,0.667
9.051000,-0.0923,-0.6206,0.0125,0.628
9.056000,-0.0801,-0.5868,0.0163,0.592
9.062000,-0.0776,-0.6080,0.0386,0.614
9.067000,-0.0979,-0.5596,0.0047,0.568
9.086000,-0.1157,-0.5710,0.0080,0.583
9.087000,-0.0795,-0.5677,-0.0236,0.574
9.088000,-0.1055,-0.5235,-0.0100,0.534
9.089000,-0.0848,-0.4887,0.0368,0.497
9.111000,-0.1015,-0.4213,0.1421,0.456
9.112000,-0.0544,-0.3396,0.3002,0.456
9.113000,-0.0067,-0.3582,0.3364,0.491
9.114000,-0.0542,-0.3744,0.2465,0.452
9.114000,-0.1092,-0.3606,0.1968,0.425
9.117000,-0.1585,-0.3502,0.0887,0.394
9.124000,-0.1832,-0.3646,-0.0498,0.411
9.127000,-0.1722,-0.3606,-0.0955,0.411
9.132000,-0.1611,-0.3237,-0.1210,0.381
9.137000,-0.1701,-0.3054,-0.1527,0.381
9.142000,-0.1692,-0.3045,0.0175,0.349
9.147000,-0.1564,-0.3412,0.1076,0.390
9.152000,-0.1326,-0.3895,0.1852,0.451
9.157000,-0.1035,-0.4793,0.2539,0.552
9.162000,-0.1374,-0.5137,0.2843,0.603
9.168000,-0.1624,-0.5791,0.3869,0.715
9.185000,-0.1595,-0.6396,0.4747,0.812
9.187000,-0.1935,-0.6740,0.4777,0.848
9.187000,-0.2846,-0.6823,0.3971,0.839
9.194000,-0.4924,-0.7363,0.3145,0.940
9.195000,-0.5396,-0.7248,0.3434,0.967
9.197000,-0.4898,-0.6477,0.4199,0.914
9.202000,-0.4511,-0.5684,0.5964,0.939
9.218000,-0.3573,-0.4691,0.7034,0.918
9.219000,-0.3416,-0.4493,0.8049,0.983
9.220000,-0.2702,-0.4979,0.7810,0.965
9.235000,-0.1811,-0.5864,0.6788,0.915
9.235000,-0.1576,-0.6334,0.4718,0.805
9.236000,-0.1248,-0.6425,0.3036,0.721
9.241000,-0.1051,-0.6732,0.1853,0.706
9.247000,-0.0396,-0.6815,0.1063,0.691
9.249000,-0.0025,-0.6612,0.0304,0.662
9.253000,0.0159,-0.6938,0.0210,0.694
9.258000,0.0265,-0.6869,0.0226,0.688
9.264000,0.0542,-0.7075,-0.0497,0.711
9.269000,0.0918,-0.7329,-0.0774,0.743
9.274000,0.0986,-0.6877,-0.0954,0.701
9.279000,0.1129,-0.7130,-0.0839,0.727
9.284000,0.1130,-0.7512,-0.0532,0.762
9.299000,0.1491,-0.7665,-0.0169,0.781
9.300000,0.1255,-0.7637,0.0073,0.774
9.301000,0.1594,-0.7415,0.0048,0.758
9.304000,0.1332,-0.6988,-0.0231,0.712
9.321000,0.0925,-0.6785,-0.0013,0.685
9.322000,0.1076,-0.6736,-0.0312,0.683
9.323000,0.1106,-0.7184,-0.0653,0.730
9.328000,0.1185,-0.7713,-0.1012,0.787
9.329000,0.1399,-0.8165,-0.0800,0.832
9.334000,0.1451,-0.8914,-0.0855,0.907
9.339000,0.1679,-0.9432,-0.0664,0.960
9.344000,0.1305,-0.9695,-0.0512,0.980
9.350000,0.1079,-0.9920,-0.0147,0.998
9.357000,0.0881,-1.0215,0.0374,1.026
9.360000,0.0436,-1.0688,0.0928,1.074
9.365000,0.0044,-1.0740,0.1291,1.082
9.370000,-0.0407,-1.0898,0.2013,1.109
9.375000,-0.0619,-1.0963,0.2835,1.134
9.380000,-0.1108,-1.0788,0.3085,1.127
9.385000,-0.1420,-1.0674,0.3124,1.121
9.402000,-0.1985,-0.9986,0.3489,1.076
9.403000,-0.2371,-0.9337,0.4325,1.056
9.403000,-0.2482,-0.8403,0.4749,0.997
9.423000,-0.2751,-0.7986,0.5714,1.020
9.425000,-0.3071,-0.6783,0.6039,0.959
9.425000,-0.3775,-0.5883,0.6719,0.970
9.426000,-0.4038,-0.5536,0.7190,0.993
9.427000,-0.4159,-0.5184,0.6978,0.964
9.431000,-0.4159,-0.4429,0.6967,0.924
9.436000,-0.3776,-0.3108,0.8918,1.017
9.441000,-0.3193,-0.3005,1.0516,1.139
9.446000,-0.3462,-0.3165,0.8760,0.994
9.451000,-0.3554,-0.3647,0.7245,0.886
9.457000,-0.3869,-0.3684,0.5835,0.791
9.461000,-0.4762,-0.2569,0.5494,0.771
9.466000,-0.5339,-0.1068,0.6518,0.849
9.472000,-0.5096,0.0389,0.7530,0.910
9.477000,-0.4770,0.1301,0.8632,0.995
9.481000,-0.5107,0.2017,0.9312,1.081
9.487000,-0.4974,0.2333,0.8671,1.027
9.492000,-0.4610,0.2311,0.8157,0.965
9.497000,-0.4531,0.2215,0.7850,0.933
9.502000,-0.4803,0.2417,0.7558,0.928
9.521000,-0.4793,0.2498,0.7353,0.913
9.523000,-0.4513,0.2852,0.7533,0.923
9.523000,-0.4108,0.2714,0.7573,0.903
9.524000,-0.3528,0.2561,0.7631,0.879
9.527000,-0.2917,0.2835,0.7743,0.875
9.532000,-0.2836,0.3056,0.7935,0.896
9.538000,-0.2397,0.2830,0.8064,0.888
9.552000,-0.2043,0.2660,0.7950,0.863
9.553000,-0.1418,0.2818,0.9101,0.963
9.553000,-0.0773,0.2097,0.8888,0.916
9.567000,-0.0569,0.1515,0.7563,0.773
9.568000,-0.0671,0.1072,0.7394,0.750
9.569000,-0.0684,0.1606,0.8250,0.843
9.582000,-0.0741,0.1789,0.9173,0.938
9.584000,-0.0811,0.2219,0.9540,0.983
9.585000,-0.0976,0.2822,1.0227,1.065
9.588000,-0.0965,0.2798,1.0935,1.133
9.593000,-0.1162,0.2637,1.1591,1.194
9.598000,-0.1291,0.2566,1.1289,1.165
9.603000,-0.1524,0.2274,1.0998,1.133
9.608000,-0.1535,0.2216,1.0525,1.087
9.613000,-0.1453,0.1985,0.9073,0.940
9.618000,-0.1418,0.1665,0.8816,0.908
9.644000,-0.1431,0.1172,0.7782,0.800
9.646000,-0.1875,0.1034,0.6796,0.712
9.647000,-0.1951,0.1033,0.6683,0.704
9.648000,-0.2320,0.1410,0.6137,0.671
9.649000,-0.2205,0.1484,0.6078,0.663
9.650000,-0.1910,0.1843,0.6155,0.670
9.677000,-0.1809,0.1815,0.5437,0.601
9.679000,-0.1674,0.1930,0.5390,0.596
9.680000,-0.1588,0.2465,0.5339,0.609
9.681000,-0.1372,0.2750,0.6051,0.679
9.682000,-0.1049,0.3182,0.6408,0.723
9.683000,-0.0890,0.3176,0.7067,0.780
9.683000,-0.0750,0.3510,0.7655,0.845
9.695000,-0.0877,0.3237,0.8428,0.907
9.696000,-0.1018,0.2943,0.9649,1.014
9.699000,-0.1043,0.3105,1.0065,1.058
9.704000,-0.1302,0.2790,1.0719,1.115
9.720000,-0.1743,0.2151,1.0298,1.066
9.721000,-0.1978,0.1762,1.0289,1.062
9.722000,-0.2064,0.1622,1.0263,1.059
9.732000,-0.2755,0.1885,1.0281,1.081
9.733000,-0.2628,0.1498,1.0500,1.093
9.734000,-0.3308,0.1394,0.9751,1.039
9.752000,-0.4103,0.1379,0.8311,0.937
9.754000,-0.4427,0.1325,0.7421,0.874
9.755000,-0.4545,0.0476,0.6329,0.781
9.755000,-0.5505,0.0547,0.4686,0.725
9.778000,-0.5946,0.0518,0.3914,0.714
9.779000,-0.6158,0.0775,0.3114,0.694
9.779000,-0.6514,0.0573,0.2838,0.713
9.780000,-0.6539,-0.0001,0.2773,0.710
9.780000,-0.6498,0.0105,0.2128,0.684
9.785000,-0.6539,0.0461,0.1523,0.673
9.791000,-0.6197,0.0538,0.0963,0.629
9.795000,-0.6145,0.0722,0.0111,0.619
9.800000,-0.5553,0.0639,-0.1043,0.569
9.805000,-0.4982,0.0257,-0.1629,0.525
9.810000,-0.4014,0.0219,-0.1725,0.437
9.815000,-0.2720,-0.0170,-0.3041,0.408
9.820000,-0.1876,0.0059,-0.3446,0.392
9.836000,-0.1517,0.0381,-0.3792,0.410
9.837000,-0.0569,0.0363,-0.4073,0.413
9.838000,0.0035,0.0354,-0.4832,0.484
9.858000,0.0573,0.0819,-0.5647,0.574
9.859000,0.1018,0.1439,-0.5893,0.615
9.860000,0.1312,0.2212,-0.5770,0.632
9.861000,0.1587,0.3486,-0.5891,0.703
9.861000,0.2376,0.5440,-0.5385,0.801
9.865000,0.2551,0.7116,-0.5159,0.915
9.871000,0.3383,0.9269,-0.4903,1.102
9.877000,0.3426,1.1228,-0.4428,1.255
9.881000,0.3697,1.3866,-0.4444,1.502
9.886000,0.4198,1.6501,-0.4381,1.758
9.891000,0.4341,1.9084,-0.4461,2.007
9.896000,0.4955,2.1114,-0.4543,2.216
9.901000,0.5252,2.2665,-0.5190,2.384
9.906000,0.5299,2.5041,-0.5178,2.611
9.911000,0.5699,2.6222,-0.5475,2.739
9.916000,0.5727,2.7359,-0.5643,2.852
9.921000,0.5925,2.8500,-0.5732,2.967
9.926000,0.6138,2.8485,-0.6224,2.980
9.931000,0.6232,2.8884,-0.7829,3.057
9.936000,0.6073,2.9049,-0.9320,3.111
9.951000,0.6258,2.9329,-1.0188,3.167
9.952000,0.5795,2.9758,-0.9696,3.183
9.953000,0.5783,3.0204,-0.8538,3.192
9.972000,0.5060,3.1961,-0.7113,3.313
9.973000,0.4775,3.3923,-0.5520,3.470
9.974000,0.4393,3.5098,-0.3916,3.559
9.976000,0.3791,3.5787,-0.3917,3.620
9.977000,0.3364,3.7173,-0.2565,3.741
9.982000,0.3261,3.8633,-0.0146,3.877
9.987000,0.3367,4.0009,-0.0109,4.015
9.993000,0.3717,4.0370,0.0431,4.054
9.997000,0.3870,3.9991,0.0360,4.018
10.002000,0.4435,3.9542,0.0188,3.979
10.008000,0.5261,3.8881,-0.1479,3.926
10.012000,0.5455,3.7232,-0.3291,3.777
10.018000,0.5706,3.6498,-0.4969,3.727
10.023000,0.6505,3.5268,-0.5820,3.633
10.027000,0.7096,3.4246,-0.5461,3.540
10.033000,0.7448,3.2846,-0.6037,3.422
10.038000,0.7573,3.0682,-0.9332,3.295
10.042000,0.7609,2.8750,-1.2479,3.225
10.047000,0.7587,2.8244,-1.3988,3.242
10.053000,0.7437,2.6771,-1.5298,3.172
10.072000,0.6688,2.5014,-1.5537,3.020
10.074000,0.5961,2.3106,-1.5356,2.838
