time,ax,ay,az,aT
28.160000,0.0391,-0.0032,0.0011,0.039
28.165000,0.0056,-0.0093,-0.0095,0.014
28.181000,0.0257,-0.0035,-0.0260,0.037
28.182000,0.0089,0.0035,-0.0151,0.018
28.206000,0.0160,-0.0289,-0.0340,0.047
28.207000,0.0124,-0.0360,-0.0493,0.062
28.207000,0.0124,-0.0253,-0.0288,0.040
28.208000,-0.0067,-0.0016,-0.0489,0.049
28.208000,-0.0054,-0.0314,-0.0271,0.042
28.208000,-0.0030,-0.0327,-0.0623,0.070
28.213000,-0.0280,-0.0445,-0.0923,0.106
28.216000,-0.0184,-0.0229,-0.0519,0.060
28.222000,-0.0041,-0.0372,-0.0011,0.037
28.227000,-0.0006,-0.0418,-0.0267,0.050
28.231000,-0.0114,-0.0382,-0.0190,0.044
28.236000,0.0089,-0.0332,-0.0352,0.049
28.241000,0.0087,-0.0426,-0.0132,0.045
28.245000,0.0217,-0.0330,-0.0675,0.078
28.250000,0.0440,-0.0210,-0.0465,0.067
28.257000,0.0520,-0.0197,-0.0567,0.079
28.261000,0.0457,-0.0268,-0.0206,0.057
28.265000,0.0228,-0.0421,-0.0394,0.062
28.271000,0.0345,-0.0454,-0.0461,0.073
28.276000,0.0390,-0.0132,-0.0076,0.042
28.281000,0.0315,0.0009,-0.0313,0.044
28.287000,0.0420,-0.0384,-0.0691,0.090
28.292000,0.0215,-0.0633,-0.0613,0.091
28.297000,0.0510,-0.0201,0.0009,0.055
28.302000,0.0257,-0.0107,-0.0406,0.049
28.315000,0.0315,0.0070,-0.0356,0.048
28.316000,0.0277,-0.0181,-0.0258,0.042
28.317000,0.0275,-0.0407,-0.0352,0.060
28.346000,0.0368,-0.0275,-0.0432,0.063
28.347000,0.0437,-0.0181,-0.0631,0.079
28.348000,0.0315,-0.0407,-0.0531,0.074
28.349000,0.0158,-0.0478,-0.0290,0.058
28.349000,0.0229,-0.0405,-0.0597,0.076
28.350000,0.0240,-0.0369,-0.0523,0.068
28.354000,0.0025,-0.0239,-0.0486,0.054
28.359000,0.0038,-0.0287,-0.0603,0.067
28.363000,0.0181,-0.0359,-0.0590,0.071
28.368000,0.0537,-0.0204,-0.0589,0.082
28.373000,0.0332,-0.0312,-0.0587,0.074
28.378000,0.0212,-0.0100,-0.0418,0.048
28.383000,0.0128,-0.0174,-0.0110,0.024
28.400000,0.0199,-0.0164,-0.0659,0.071
28.401000,0.0104,-0.0178,-0.0431,0.048
28.401000,-0.0145,-0.0204,-0.0359,0.044
28.406000,0.0166,-0.0242,-0.0537,0.061
28.422000,0.0236,-0.0042,-0.0405,0.047
28.423000,0.0270,-0.0176,-0.0545,0.063
28.424000,0.0257,0.0094,-0.0234,0.036
28.425000,0.0197,-0.0019,-0.0117,0.023
28.429000,0.0291,-0.0308,-0.0321,0.053
28.435000,0.0194,-0.0237,-0.0260,0.040
28.440000,-0.0045,0.0047,0.0205,0.022
28.444000,0.0170,-0.0290,-0.0119,0.036
28.449000,0.0597,-0.0315,0.0331,0.075
28.455000,0.0510,-0.0007,0.0183,0.054
28.459000,0.0495,-0.0294,0.0142,0.059
28.464000,0.0409,-0.0211,0.0173,0.049
28.469000,0.0395,-0.0188,-0.0104,0.045
28.474000,-0.0093,-0.0318,-0.0215,0.039
28.480000,0.0277,-0.0365,-0.0419,0.062
28.485000,0.0562,-0.0305,-0.0397,0.075
28.489000,0.0096,-0.0222,-0.0316,0.040
28.495000,0.0014,-0.0020,-0.0355,0.036
28.500000,-0.0078,0.0216,-0.0679,0.072
28.519000,0.0103,0.0319,-0.0300,0.045
28.520000,-0.0146,0.0136,-0.0089,0.022
28.521000,0.0202,-0.0116,0.0109,0.026
28.521000,0.0261,0.0169,0.0116,0.033
28.527000,-0.0120,0.0117,0.0089,0.019
28.530000,0.0286,-0.0134,0.0453,0.055
28.535000,0.0356,-0.0183,0.0328,0.052
28.551000,0.0354,-0.0016,0.0418,0.055
28.552000,0.0103,0.0066,0.0034,0.013
28.553000,-0.0147,-0.0315,-0.0311,0.047
28.566000,-0.0062,-0.0239,-0.0664,0.071
28.568000,-0.0108,-0.0284,-0.0314,0.044
28.569000,0.0011,-0.0520,-0.0201,0.056
28.572000,0.0331,-0.0505,-0.0266,0.066
28.582000,0.0125,-0.0526,0.0167,0.057
28.583000,0.0088,-0.0523,0.0752,0.092
28.586000,0.0276,-0.0543,0.0595,0.085
28.591000,0.0226,-0.0598,0.0523,0.083
28.596000,0.0188,-0.0344,0.0676,0.078
28.601000,0.0353,-0.0472,0.0221,0.063
28.620000,0.0398,-0.0302,-0.0316,0.059
28.622000,0.0088,-0.0323,-0.0458,0.057
28.622000,-0.0136,-0.0392,-0.0839,0.094
28.623000,-0.0203,-0.0531,-0.1067,0.121
28.626000,-0.0316,-0.0290,-0.0928,0.102
28.631000,0.0190,-0.0124,-0.0756,0.079
28.636000,0.0300,-0.0066,-0.0288,0.042
28.651000,0.0348,-0.0104,-0.0165,0.040
28.652000,0.0514,0.0084,-0.0007,0.052
28.653000,0.0596,-0.0264,0.0412,0.077
28.665000,0.0486,-0.0336,0.0474,0.076
28.666000,0.0175,-0.0243,0.0478,0.056
28.667000,0.0114,-0.0197,0.0187,0.030
28.679000,0.0042,-0.0141,-0.0027,0.015
28.680000,0.0171,-0.0228,-0.0902,0.095
28.682000,-0.0117,-0.0209,-0.0581,0.063
28.687000,-0.0344,0.0107,-0.1188,0.124
28.692000,-0.0568,0.0004,-0.1554,0.165
28.697000,-0.0601,0.0412,-0.1477,0.165
28.702000,-0.0621,0.0281,-0.1486,0.163
28.707000,-0.0523,-0.0085,-0.1243,0.135
28.712000,-0.0497,0.0192,-0.0762,0.093
28.718000,-0.0378,-0.0031,-0.1020,0.109
28.738000,0.0108,0.0057,-0.0360,0.038
28.742000,0.0020,-0.0058,0.0190,0.020
28.743000,0.0371,-0.0147,0.0570,0.070
28.744000,0.0518,-0.0342,0.0580,0.085
28.744000,0.0628,-0.0275,0.0575,0.090
28.747000,0.0917,-0.0552,0.0580,0.122
28.756000,0.0681,-0.0350,0.0939,0.121
28.766000,0.0580,-0.0590,0.0827,0.117
28.768000,0.0765,-0.0637,0.0783,0.127
28.768000,0.0558,-0.0530,0.0702,0.104
28.781000,0.0424,-0.0720,0.0026,0.084
28.782000,0.0103,-0.0552,-0.0220,0.060
28.783000,0.0199,-0.0635,-0.0369,0.076
28.802000,0.0129,-0.0336,-0.0493,0.061
28.803000,-0.0226,-0.0076,-0.1042,0.107
28.804000,0.0276,-0.0293,-0.0587,0.071
28.805000,0.0097,-0.0271,-0.0548,0.062
28.813000,-0.0212,0.0072,-0.0842,0.087
28.814000,-0.0139,0.0151,-0.0967,0.099
28.818000,0.0064,-0.0055,-0.0591,0.060
28.823000,0.0467,-0.0153,-0.0170,0.052
28.829000,0.0025,0.0215,-0.0203,0.030
28.834000,0.0071,0.0141,-0.0401,0.043
28.851000,0.0154,-0.0051,0.0377,0.041
28.853000,0.0093,-0.0027,0.0031,0.010
28.853000,0.0211,-0.0039,-0.0144,0.026
28.856000,0.0208,-0.0253,-0.0068,0.033
28.860000,0.0052,-0.0214,-0.0183,0.029
28.867000,0.0348,-0.0152,0.0047,0.038
28.869000,0.0215,-0.0245,-0.0081,0.034
28.878000,0.0130,-0.0386,-0.0292,0.050
28.879000,0.0177,-0.0454,-0.0398,0.063
28.883000,0.0165,-0.0166,-0.0776,0.081
28.891000,0.0117,0.0297,-0.0737,0.080
28.894000,0.0402,-0.0086,-0.0351,0.054
28.899000,0.0293,0.0162,-0.0302,0.045
28.904000,0.0195,0.0050,-0.0419,0.046
28.909000,0.0609,0.0179,-0.0462,0.079
28.914000,0.0461,-0.0038,-0.0716,0.085
28.919000,0.0149,-0.0146,-0.0696,0.073
28.924000,-0.0151,-0.0051,-0.0852,0.087
28.930000,0.0170,-0.0242,-0.0742,0.080
28.935000,0.0012,-0.0193,-0.0359,0.041
28.954000,0.0212,-0.0345,0.0126,0.042
28.955000,0.0565,-0.0271,0.0118,0.064
28.956000,0.0608,-0.0256,0.0369,0.076
28.957000,0.0664,-0.0290,0.0613,0.095
28.960000,0.0755,-0.0241,0.0342,0.086
28.965000,0.0561,-0.0312,0.0143,0.066
28.971000,0.0642,-0.0049,-0.0303,0.071
28.986000,0.0425,-0.0121,-0.0507,0.067
28.987000,0.0292,0.0067,-0.0579,0.065
28.988000,-0.0195,-0.0256,-0.0758,0.082
29.000000,-0.0132,-0.0256,-0.0875,0.092
29.001000,-0.0094,-0.0125,-0.1109,0.112
29.001000,-0.0044,-0.0245,-0.1366,0.139
29.012000,-0.0089,0.0004,-0.1347,0.135
29.013000,-0.0159,0.0167,-0.1445,0.146
29.016000,-0.0299,-0.0027,-0.1077,0.112
29.021000,-0.0320,0.0328,-0.0819,0.094
29.026000,-0.0104,0.0286,-0.1120,0.116
29.031000,0.0229,0.0388,-0.1013,0.111
29.036000,0.0155,0.0358,-0.0540,0.067
29.040000,0.0023,0.0364,-0.0177,0.040
29.046000,0.0307,0.0214,0.0503,0.063
29.051000,0.0245,0.0018,0.0332,0.041
29.071000,0.0232,-0.0270,0.0435,0.056
29.072000,0.0266,-0.0177,0.0310,0.045
29.073000,0.0052,-0.0120,0.0233,0.027
29.074000,0.0433,-0.0099,0.0404,0.060
29.076000,0.0157,-0.0267,0.0005,0.031
29.081000,0.0063,-0.0327,0.0308,0.045
29.086000,0.0302,-0.0303,0.0193,0.047
29.098000,0.0242,-0.0136,-0.0075,0.029
29.099000,0.0206,-0.0078,-0.0388,0.045
29.102000,0.0135,-0.0115,-0.0568,0.059
29.112000,0.0054,-0.0280,-0.0284,0.040
29.113000,0.0257,-0.0266,-0.0441,0.058
29.117000,-0.0004,-0.0300,-0.0596,0.067
29.123000,0.0057,-0.0131,-0.0607,0.062
29.127000,0.0332,-0.0153,-0.0404,0.055
29.133000,0.0189,-0.0223,-0.0370,0.047
29.137000,0.0391,0.0065,-0.0513,0.065
29.142000,0.0152,0.0160,-0.0228,0.032
29.147000,0.0082,-0.0173,-0.0350,0.040
29.152000,-0.0119,-0.0338,-0.0304,0.047
29.169000,-0.0092,-0.0394,-0.0317,0.051
29.170000,-0.0030,-0.0260,-0.0270,0.038
29.171000,-0.0017,-0.0223,-0.0068,0.023
29.195000,0.0162,-0.0103,-0.0046,0.020
29.196000,-0.0170,-0.0316,-0.0131,0.038
29.197000,-0.0203,-0.0265,-0.0061,0.034
29.198000,0.0382,-0.0214,0.0128,0.046
29.198000,0.0285,-0.0023,0.0232,0.037
29.199000,0.0284,-0.0495,-0.0141,0.059
29.203000,0.0331,-0.0335,-0.0307,0.056
29.208000,-0.0003,-0.0296,-0.0106,0.031
29.213000,0.0189,-0.0293,-0.0071,0.036
29.218000,-0.0025,0.0043,-0.0251,0.026
29.224000,0.0167,-0.0145,-0.0145,0.026
29.228000,0.0215,-0.0440,-0.0551,0.074
29.233000,0.0131,-0.0614,-0.0489,0.080
29.238000,-0.0058,-0.0419,-0.0180,0.046
29.243000,-0.0246,0.0094,-0.0560,0.062
29.248000,-0.0160,-0.0039,-0.0035,0.017
29.253000,0.0127,-0.0207,-0.0038,0.025
29.258000,0.0222,-0.0326,-0.0028,0.040
29.264000,0.0150,-0.0374,-0.0266,0.048
29.269000,0.0422,-0.0136,-0.0302,0.054
29.288000,0.0373,-0.0185,0.0042,0.042
29.289000,0.0311,0.0004,0.0087,0.032
29.290000,0.0262,-0.0094,-0.0273,0.039
29.291000,0.0226,-0.0546,-0.0321,0.067
29.294000,0.0213,-0.0318,-0.0014,0.038
29.299000,0.0154,-0.0211,-0.0148,0.030
29.304000,-0.0025,-0.0140,-0.0505,0.052
29.318000,0.0071,-0.0095,-0.1001,0.101
29.320000,0.0143,0.0045,-0.0116,0.019
29.321000,0.0213,0.0054,-0.0235,0.032
29.333000,0.0212,-0.0069,-0.0150,0.027
29.334000,-0.0051,-0.0107,-0.0315,0.034
29.335000,0.0139,0.0092,-0.0230,0.028
29.346000,-0.0088,0.0241,-0.0072,0.027
29.347000,-0.0028,0.0222,-0.0404,0.046
29.349000,-0.0087,0.0109,-0.0293,0.032
29.355000,0.0234,-0.0063,-0.0302,0.039
29.360000,-0.0124,-0.0304,-0.0406,0.052
29.365000,-0.0242,0.0122,0.0036,0.027
29.370000,-0.0109,-0.0002,0.0001,0.011
29.386000,-0.0108,-0.0304,0.0238,0.040
29.387000,0.0058,0.0003,-0.0297,0.030
29.388000,0.0224,-0.0062,-0.0140,0.027
29.410000,0.0246,0.0088,-0.0531,0.059
29.411000,0.0577,0.0274,-0.0041,0.064
29.412000,0.0311,0.0339,-0.0173,0.049
29.412000,0.0178,0.0190,-0.0148,0.030
29.413000,0.0141,0.0079,-0.0324,0.036
29.416000,0.0140,-0.0067,-0.0320,0.036
29.421000,0.0091,-0.0010,-0.0554,0.056
29.426000,-0.0005,0.0081,-0.0537,0.054
29.430000,-0.0171,0.0255,-0.0436,0.053
29.436000,0.0210,0.0048,-0.0206,0.030
29.441000,0.0030,-0.0251,-0.0202,0.032
29.445000,-0.0089,-0.0014,-0.0377,0.039
29.451000,0.0385,-0.0029,-0.0322,0.050
29.457000,0.0108,0.0077,-0.0054,0.014
29.461000,0.0189,-0.0069,-0.0013,0.020
29.465000,0.0436,0.0096,-0.0247,0.051
29.471000,0.0230,-0.0179,0.0042,0.029
29.478000,-0.0104,-0.0345,0.0258,0.044
29.481000,0.0157,-0.0060,0.0187,0.025
29.487000,0.0251,-0.0002,-0.0227,0.034
29.506000,0.0331,-0.0216,-0.0520,0.065
29.507000,0.0139,-0.0073,-0.0336,0.037
29.508000,-0.0255,-0.0324,-0.0307,0.051
29.508000,-0.0122,0.0104,-0.0505,0.053
29.513000,-0.0038,-0.0184,-0.0228,0.030
29.516000,0.0118,0.0018,-0.0263,0.029
29.521000,0.0319,0.0218,-0.0143,0.041
29.529000,0.0257,0.0225,-0.0177,0.038
29.532000,0.0149,-0.0183,-0.0413,0.048
29.536000,0.0468,-0.0160,0.0030,0.050
29.541000,0.0465,-0.0149,-0.0005,0.049
29.547000,0.0306,-0.0185,0.0352,0.050
29.552000,0.0327,-0.0327,0.0434,0.063
29.558000,0.0265,-0.0136,-0.0127,0.032
29.561000,0.0275,-0.0327,-0.0930,0.102
29.567000,0.0118,-0.0159,-0.0434,0.048
29.572000,0.0129,-0.0253,-0.0238,0.037
29.577000,0.0115,-0.0181,-0.0281,0.035
29.582000,0.0410,-0.0157,-0.0191,0.048
29.587000,0.0322,-0.0466,0.0244,0.062
29.605000,0.0199,-0.0499,0.0368,0.065
29.606000,0.0303,-0.0329,0.0287,0.053
29.607000,0.0406,-0.0623,0.0872,0.115
29.608000,0.0509,-0.0391,0.0502,0.081
29.612000,0.0327,-0.0091,0.0168,0.038
29.617000,-0.0044,-0.0195,0.0145,0.025
29.623000,-0.0101,-0.0261,-0.0712,0.076
29.634000,-0.0407,-0.0244,-0.0899,0.102
29.636000,-0.0662,-0.0287,-0.1350,0.153
29.638000,-0.0451,-0.0105,-0.1619,0.168
29.648000,-0.0231,-0.0056,-0.1174,0.120
29.649000,0.0071,-0.0305,-0.0970,0.102
29.653000,0.0334,-0.0232,-0.0396,0.057
29.662000,0.0689,0.0268,0.0102,0.075
29.663000,0.0779,-0.0044,0.0489,0.092
29.668000,0.0502,0.0110,0.0457,0.069
29.674000,0.0380,-0.0032,0.0737,0.083
29.678000,0.0354,-0.0067,0.0682,0.077
29.683000,0.0459,-0.0457,-0.0013,0.065
29.689000,0.0135,-0.0061,-0.0630,0.065
29.694000,-0.0223,-0.0203,-0.0905,0.095
29.698000,-0.0399,0.0119,-0.1238,0.131
29.703000,-0.0884,0.0294,-0.1674,0.192
29.723000,-0.0890,0.0219,-0.2010,0.221
29.725000,-0.0718,0.0394,-0.1748,0.193
29.727000,-0.0857,0.0554,-0.1618,0.191
29.728000,-0.0865,0.0298,-0.1452,0.172
29.730000,-0.0469,-0.0074,-0.0966,0.108
29.733000,0.0339,0.0045,-0.0399,0.053
29.739000,0.0083,0.0020,0.0175,0.019
29.755000,0.0055,0.0115,0.0306,0.033
29.756000,0.0455,-0.0122,0.0459,0.066
29.758000,0.0614,-0.0334,0.1120,0.132
29.759000,0.0394,-0.0473,0.1108,0.127
29.764000,0.0591,-0.0264,0.1117,0.129
29.769000,0.0551,-0.0699,0.1323,0.159
29.774000,0.0631,-0.0501,0.0765,0.111
29.780000,0.0415,-0.0148,0.0219,0.049
29.784000,0.0047,-0.0440,0.0303,0.054
29.790000,0.0431,-0.0456,-0.0042,0.063
29.795000,0.0432,-0.0259,-0.0457,0.068
29.799000,0.0089,-0.0228,-0.0677,0.072
29.805000,0.0366,0.0017,-0.0967,0.103
29.809000,0.0023,-0.0227,-0.0884,0.091
29.815000,-0.0306,-0.0232,-0.0517,0.064
29.820000,0.0152,-0.0248,-0.0771,0.082
29.838000,-0.0011,-0.0240,-0.1033,0.106
29.839000,-0.0162,-0.0115,-0.0806,0.083
29.840000,0.0092,-0.0108,-0.0626,0.064
29.868000,-0.0144,-0.0160,-0.0803,0.083
29.870000,-0.0010,-0.0033,-0.0609,0.061
29.871000,0.0206,-0.0097,-0.0248,0.034
29.871000,0.0480,-0.0076,-0.0224,0.053
29.872000,0.0276,0.0099,-0.0092,0.031
29.872000,0.0917,0.0096,-0.0128,0.093
29.873000,0.0841,-0.0118,-0.0116,0.086
29.882000,0.0255,-0.0283,-0.0164,0.041
29.883000,0.0161,-0.0174,0.0226,0.033
29.886000,-0.0098,-0.0482,-0.0576,0.076
29.895000,-0.0021,-0.0205,-0.0601,0.064
29.897000,-0.0207,-0.0063,-0.0948,0.097
29.900000,0.0689,0.0231,-0.0721,0.102
29.906000,0.0224,-0.0296,-0.0910,0.098
29.911000,-0.0119,-0.0248,-0.0859,0.090
29.916000,-0.0233,-0.0096,-0.0477,0.054
29.921000,-0.0217,-0.0278,-0.0309,0.047
29.937000,0.0214,-0.0127,-0.0380,0.045
29.938000,0.0191,0.0047,-0.1103,0.112
29.939000,0.0025,0.0183,-0.0787,0.081
29.961000,-0.0009,0.0093,-0.0746,0.075
29.962000,0.0135,-0.0090,-0.0537,0.056
29.963000,0.0361,-0.0186,-0.0210,0.046
29.964000,0.0206,0.0277,0.0172,0.039
29.964000,0.0278,-0.0071,0.0157,0.033
29.968000,0.0564,-0.0002,0.0116,0.058
29.972000,0.0659,-0.0266,0.0190,0.074
29.978000,0.0777,-0.0446,0.0202,0.092
29.982000,0.0669,-0.0327,0.0023,0.074
29.986000,0.0526,-0.0887,-0.0190,0.105
29.992000,0.0408,-0.0385,-0.0591,0.081
29.998000,0.0420,-0.0554,-0.0535,0.088
30.002000,0.0481,-0.0458,-0.0622,0.091
30.007000,0.0280,-0.0221,-0.0757,0.084
30.012000,-0.0276,-0.0105,-0.0807,0.086
30.017000,-0.0543,-0.0025,-0.0856,0.101
30.022000,-0.0486,-0.0041,-0.0989,0.110
30.036000,-0.0395,-0.0224,-0.1144,0.123
30.037000,-0.0090,-0.0072,-0.1368,0.137
30.038000,-0.0097,0.0186,-0.1175,0.119
30.059000,-0.0365,0.0298,-0.1113,0.121
30.060000,-0.0098,0.0101,-0.0741,0.075
30.061000,-0.0011,0.0047,-0.0289,0.029
30.061000,-0.0020,0.0160,-0.0553,0.058
30.062000,0.0125,0.0093,-0.0432,0.046
30.068000,0.0269,-0.0164,0.0115,0.034
30.073000,0.0446,-0.0217,0.0387,0.063
30.078000,0.0230,-0.0151,0.0253,0.037
30.083000,0.0170,-0.0085,0.0203,0.028
30.088000,0.0266,0.0015,-0.0192,0.033
30.093000,0.0301,-0.0348,0.0472,0.066
30.098000,0.0337,-0.0423,-0.0034,0.054
30.103000,0.0455,-0.0165,-0.0085,0.049
30.109000,0.0204,-0.0277,0.0043,0.035
30.113000,0.0288,-0.0186,0.0491,0.060
30.118000,0.0359,-0.0251,-0.0418,0.061
30.123000,0.0073,-0.0445,-0.0264,0.052
30.128000,0.0111,-0.0210,-0.0145,0.028
30.134000,0.0076,-0.0215,-0.0371,0.044
30.139000,0.0267,-0.0338,-0.0274,0.051
30.157000,0.0337,0.0062,-0.0354,0.049
30.161000,0.0443,-0.0111,0.0099,0.047
30.161000,0.0298,0.0061,-0.0009,0.030
30.164000,0.0167,-0.0172,-0.0248,0.034
30.164000,0.0274,-0.0498,-0.0140,0.059
30.169000,0.0321,-0.0583,-0.0046,0.067
30.188000,0.0095,-0.0336,-0.0154,0.038
30.189000,0.0227,-0.0210,-0.0084,0.032
30.190000,-0.0129,-0.0275,0.0069,0.031
30.190000,0.0064,-0.0434,0.0303,0.053
30.203000,0.0207,-0.0093,0.0170,0.028
30.204000,0.0349,-0.0586,-0.0032,0.068
30.205000,0.0216,-0.0124,-0.0399,0.047
30.217000,0.0109,-0.0225,-0.0562,0.061
30.218000,0.0050,-0.0360,-0.0307,0.048
30.220000,0.0264,-0.0222,-0.0351,0.049
30.228000,0.0109,-0.0275,-0.0242,0.038
30.230000,0.0157,-0.0446,0.0021,0.047
30.235000,0.0098,-0.0605,-0.0265,0.067
30.240000,-0.0032,-0.0181,-0.0085,0.020
30.245000,0.0064,-0.0248,-0.0168,0.031
30.250000,0.0183,-0.0197,-0.0012,0.027
30.255000,0.0360,-0.0085,-0.0320,0.049
30.272000,0.0382,-0.0224,-0.0140,0.046
30.273000,0.0368,-0.0220,-0.0044,0.043
30.273000,0.0093,-0.0216,-0.0115,0.026
30.298000,-0.0120,-0.0294,-0.0233,0.039
30.299000,0.0048,-0.0158,-0.0384,0.042
30.300000,-0.0012,-0.0263,-0.0557,0.062
30.301000,0.0190,-0.0116,-0.0241,0.033
30.301000,0.0010,-0.0127,-0.0306,0.033
30.302000,-0.0134,-0.0113,-0.0239,0.030
30.306000,-0.0109,-0.0029,-0.0304,0.032
30.312000,-0.0121,0.0090,-0.0142,0.021
30.316000,0.0021,-0.0255,-0.0078,0.027
30.321000,0.0104,-0.0264,0.0224,0.036
30.327000,0.0210,0.0096,-0.0285,0.037
30.331000,0.0433,-0.0153,0.0149,0.048
30.336000,0.0370,-0.0033,-0.0051,0.037
30.342000,0.0117,0.0015,-0.0036,0.012
30.347000,0.0081,-0.0031,-0.0010,0.009
30.351000,0.0436,-0.0267,-0.0055,0.051
30.357000,0.0278,-0.0121,0.0137,0.033
30.372000,-0.0151,0.0013,-0.0028,0.015
30.373000,0.0123,-0.0319,-0.0262,0.043
30.374000,0.0169,-0.0233,-0.0008,0.029
30.400000,0.0108,0.0042,-0.0160,0.020
30.401000,-0.0166,-0.0126,-0.0428,0.048
30.402000,-0.0022,-0.0195,-0.0470,0.051
30.403000,0.0108,-0.0051,-0.0095,0.015
30.403000,0.0012,-0.0062,-0.0078,0.010
30.404000,0.0165,0.0116,-0.0073,0.021
30.407000,0.0044,-0.0218,-0.0186,0.029
30.415000,0.0185,-0.0394,-0.0310,0.053
30.417000,0.0301,-0.0273,-0.0327,0.052
30.422000,0.0226,-0.0297,-0.0176,0.041
30.427000,0.0188,-0.0058,-0.0277,0.034
30.432000,0.0007,0.0167,-0.0257,0.031
30.437000,0.0065,-0.0014,-0.0464,0.047
30.443000,0.0040,-0.0205,-0.0740,0.077
30.447000,0.0181,0.0010,-0.0041,0.019
30.452000,0.0095,-0.0088,0.0036,0.013
30.456000,-0.0109,0.0018,-0.0386,0.040
30.461000,0.0448,-0.0222,-0.0139,0.052
30.467000,0.0253,-0.0174,0.0224,0.038
30.472000,0.0499,-0.0151,0.0240,0.057
30.491000,0.0019,-0.0221,0.0029,0.022
30.493000,0.0041,-0.0327,0.0070,0.034
30.494000,0.0668,-0.0360,-0.0114,0.077
30.494000,0.0519,-0.0215,0.0249,0.061
30.497000,0.0585,-0.0154,0.0253,0.066
30.502000,0.0424,-0.0105,-0.0218,0.049
30.508000,0.0087,-0.0412,-0.0543,0.069
30.521000,0.0169,-0.0242,-0.0378,0.048
30.522000,0.0000,-0.0169,-0.0596,0.062
30.523000,-0.0107,-0.0192,-0.0481,0.053
30.534000,0.0155,0.0118,0.0048,0.020
30.535000,0.0153,0.0093,-0.0341,0.039
30.539000,-0.0063,0.0210,-0.0085,0.024
30.546000,0.0199,-0.0266,0.0049,0.034
30.548000,0.0268,-0.0335,0.0017,0.043
30.553000,0.0372,-0.0095,0.0080,0.039
30.558000,0.0534,0.0144,0.0416,0.069
30.563000,0.0588,-0.0176,0.0228,0.065
30.568000,0.0262,-0.0385,-0.0255,0.053
30.573000,0.0057,-0.0167,-0.0141,0.023
30.588000,0.0257,-0.0567,-0.0620,0.088
30.589000,-0.0078,-0.0240,-0.0572,0.063
30.590000,-0.0080,-0.0510,-0.0239,0.057
30.608000,0.0132,-0.0516,0.0046,0.053
30.610000,0.0117,-0.0084,0.0258,0.030
30.611000,0.0243,-0.0095,0.0114,0.028
30.611000,-0.0083,-0.0759,0.0352,0.084
30.615000,-0.0216,-0.0466,0.0445,0.068
30.619000,-0.0193,-0.0533,0.0795,0.098
30.624000,0.0032,-0.0649,0.0404,0.076
30.629000,0.0055,-0.0620,-0.0059,0.063
30.634000,-0.0015,-0.0532,-0.0061,0.054
30.639000,-0.0107,-0.0386,-0.0565,0.069
30.644000,0.0015,-0.0133,-0.1079,0.109
30.649000,-0.0301,-0.0251,-0.1449,0.150
30.655000,-0.0141,-0.0273,-0.1743,0.177
30.661000,0.0042,-0.0345,-0.1524,0.156
30.664000,0.0351,-0.0358,-0.0957,0.108
30.670000,0.0835,-0.0038,-0.0569,0.101
30.675000,0.0922,-0.0493,0.0507,0.116
30.680000,0.0854,-0.0385,0.0519,0.107
30.685000,0.1154,-0.0159,0.0745,0.138
30.690000,0.0989,-0.0137,0.0897,0.134
30.711000,0.0113,0.0159,0.0882,0.090
30.712000,0.0159,0.0072,0.0059,0.018
30.713000,-0.0104,0.0189,-0.0744,0.078
30.714000,-0.0687,0.0208,-0.1030,0.126
30.719000,-0.0694,0.0180,-0.1289,0.148
30.724000,-0.0915,0.0174,-0.1903,0.212
30.725000,-0.1005,0.0179,-0.1820,0.209
30.741000,-0.0656,0.0443,-0.1748,0.192
30.742000,-0.0453,0.0705,-0.1698,0.189
30.743000,-0.0443,0.0204,-0.1230,0.132
30.747000,-0.0195,0.0134,-0.0432,0.049
30.751000,0.0121,0.0291,-0.0328,0.046
30.756000,0.0553,-0.0122,0.0477,0.074
30.761000,0.0626,-0.0269,0.0490,0.084
30.766000,0.0877,-0.0343,0.0490,0.106
30.771000,0.1020,-0.0238,0.1020,0.146
30.781000,0.0546,-0.0430,0.0842,0.109
30.782000,0.0540,-0.0489,0.0365,0.081
30.786000,0.0356,-0.0346,0.0542,0.074
30.791000,0.0448,-0.0500,-0.0174,0.069
30.797000,0.0457,-0.0546,-0.0482,0.086
30.801000,0.0182,-0.0461,-0.0600,0.078
30.807000,0.0015,-0.0602,-0.0860,0.105
30.823000,0.0064,-0.0386,-0.0785,0.088
30.824000,0.0005,-0.0256,-0.1066,0.110
30.824000,0.0220,-0.0352,-0.1179,0.125
30.845000,-0.0030,-0.0164,-0.1398,0.141
30.846000,0.0197,0.0058,-0.1177,0.119
30.847000,0.0279,-0.0041,-0.0730,0.078
30.847000,0.0111,0.0098,-0.0892,0.090
30.848000,0.0348,0.0153,-0.0637,0.074
30.853000,0.0334,0.0054,-0.0099,0.035
30.857000,0.0676,-0.0008,-0.0122,0.069
30.862000,0.0422,-0.0070,0.0105,0.044
30.867000,0.0347,0.0309,-0.0097,0.047
30.872000,0.0511,0.0151,-0.0192,0.057
30.878000,0.0376,0.0101,-0.0226,0.045
30.882000,0.0469,0.0112,-0.0426,0.064
30.887000,0.0121,-0.0603,-0.0292,0.068
30.893000,0.0061,-0.0503,-0.0468,0.069
30.897000,0.0216,0.0024,-0.0655,0.069
30.903000,0.0192,-0.0085,-0.0853,0.088
