time,ax,ay,az,aT
10.063000,0.0097,-0.0034,-0.0170,0.020
10.068000,0.0036,0.0001,-0.0169,0.017
10.074000,0.0271,-0.0391,-0.0393,0.062
10.078000,0.0208,-0.0222,-0.0556,0.063
10.083000,0.0394,-0.0067,-0.0540,0.067
10.088000,0.0343,-0.0103,-0.0394,0.053
10.105000,0.0423,-0.0019,-0.0286,0.051
10.107000,0.0264,-0.0341,-0.0630,0.076
10.107000,0.0701,-0.0268,-0.0307,0.081
10.111000,0.0625,-0.0005,-0.0413,0.075
10.114000,0.0264,-0.0161,-0.0187,0.036
10.118000,0.0500,-0.0232,-0.0212,0.059
10.123000,0.0380,-0.0125,-0.0129,0.042
10.141000,0.0392,-0.0232,0.0155,0.048
10.142000,0.0308,-0.0172,0.0106,0.037
10.142000,0.0568,-0.0302,-0.0026,0.064
10.145000,0.0317,0.0186,-0.0277,0.046
10.149000,-0.0193,-0.0221,-0.0323,0.044
10.154000,-0.0059,0.0088,-0.0381,0.040
10.160000,0.0168,0.0051,-0.0390,0.043
10.164000,0.0109,0.0097,-0.0388,0.041
10.169000,0.0062,0.0036,-0.0743,0.075
10.175000,-0.0115,0.0070,-0.0252,0.029
10.180000,-0.0078,-0.0169,-0.0287,0.034
10.184000,0.0243,-0.0181,-0.0667,0.073
10.189000,-0.0127,0.0069,-0.0320,0.035
10.206000,0.0181,0.0056,-0.0284,0.034
10.207000,0.0297,-0.0041,-0.0334,0.045
10.208000,0.0365,-0.0030,-0.0395,0.054
10.213000,0.0538,-0.0031,-0.0278,0.061
10.214000,0.0211,0.0016,-0.0377,0.043
10.219000,0.0540,-0.0021,-0.0238,0.059
10.241000,0.0463,-0.0081,-0.0265,0.054
10.243000,0.0518,0.0357,0.0064,0.063
10.245000,0.0454,0.0175,-0.0560,0.074
10.246000,0.0497,0.0220,-0.0608,0.082
10.247000,0.0492,0.0098,-0.0405,0.064
10.249000,0.0308,0.0192,-0.0121,0.038
10.254000,0.0280,0.0141,-0.0314,0.044
10.261000,0.0609,0.0389,-0.0185,0.075
10.265000,0.0412,0.0147,-0.0079,0.044
10.270000,0.0740,-0.0283,-0.0249,0.083
10.280000,0.0128,-0.0554,0.0189,0.060
10.281000,0.0092,-0.0491,0.0149,0.052
10.285000,0.0271,-0.0405,0.0205,0.053
10.290000,-0.0063,-0.0843,0.0082,0.085
10.296000,-0.0037,-0.0623,0.0244,0.067
10.300000,0.0096,-0.0679,0.0154,0.070
10.305000,0.0323,-0.0533,0.0363,0.072
10.318000,0.0276,-0.0767,0.0000,0.082
10.319000,0.0112,-0.0513,-0.0193,0.056
10.320000,-0.0005,-0.0392,0.0150,0.042
10.345000,0.0045,-0.0247,0.0229,0.034
10.346000,-0.0035,0.0050,-0.0167,0.018
10.346000,0.0157,-0.0059,-0.0453,0.048
10.347000,0.0098,0.0202,-0.0284,0.036
10.347000,0.0134,0.0199,-0.0674,0.072
10.351000,0.0075,0.0517,-0.0895,0.104
10.356000,0.0159,0.0630,-0.0613,0.089
10.361000,-0.0341,0.0731,-0.0855,0.118
10.366000,-0.0147,0.0831,-0.0739,0.112
10.371000,-0.0016,0.0420,-0.0163,0.045
10.376000,0.0103,-0.0285,-0.0447,0.054
10.381000,0.0102,-0.0414,0.0326,0.054
10.386000,0.0457,-0.0233,0.0941,0.107
10.392000,0.0776,-0.0399,0.1289,0.156
10.396000,0.0928,-0.0587,0.1088,0.155
10.402000,0.0689,-0.0987,0.1030,0.158
10.407000,0.0285,-0.0530,0.0689,0.091
10.411000,0.0039,-0.0645,-0.0608,0.089
10.417000,0.0152,0.0047,-0.0397,0.043
10.422000,0.0015,0.0366,-0.0497,0.062
10.439000,-0.0242,0.0409,-0.1438,0.151
10.440000,-0.0345,0.0963,-0.1389,0.173
10.441000,-0.0033,0.0800,-0.0995,0.128
10.473000,-0.0379,0.0840,-0.0795,0.122
10.475000,-0.0281,0.0619,-0.0323,0.075
10.476000,-0.0205,0.0720,-0.0294,0.080
10.477000,-0.0403,0.0215,-0.0562,0.072
10.477000,-0.0456,-0.0370,-0.0379,0.070
10.478000,-0.0401,-0.0535,-0.0390,0.077
10.480000,-0.0168,-0.0829,-0.0130,0.086
10.480000,0.0050,-0.0872,-0.0148,0.089
10.483000,0.0160,-0.0867,-0.0131,0.089
10.487000,0.0327,-0.0826,0.0395,0.097
10.493000,0.0620,-0.0381,0.0326,0.080
10.498000,0.0732,0.0156,0.0117,0.076
10.503000,0.0793,0.0094,0.0755,0.110
10.508000,0.0720,-0.0013,0.0193,0.075
10.514000,0.0836,0.0214,0.0256,0.090
10.518000,0.0808,0.0404,-0.0332,0.096
10.523000,0.0803,0.0153,-0.0546,0.098
10.540000,0.0584,0.0046,-0.0747,0.095
10.542000,0.0427,-0.0285,-0.0544,0.075
10.542000,0.0330,-0.0246,-0.0605,0.073
10.544000,0.0209,-0.0338,-0.0584,0.071
10.548000,0.0056,-0.0643,-0.0186,0.067
10.553000,-0.0153,-0.0732,-0.0492,0.089
10.575000,-0.0409,-0.0310,-0.0320,0.060
10.576000,-0.0295,-0.0117,0.0017,0.032
10.577000,-0.0265,-0.0162,0.0365,0.048
10.578000,-0.0330,-0.0267,-0.0048,0.043
10.578000,-0.0312,-0.0287,-0.0063,0.043
10.584000,-0.0413,-0.0366,-0.0088,0.056
10.588000,-0.0050,-0.0421,-0.0386,0.057
10.594000,0.0249,-0.0047,-0.0812,0.085
10.599000,0.0238,-0.0390,-0.0677,0.082
10.604000,0.0500,-0.0326,-0.0842,0.103
10.611000,0.0487,-0.0381,-0.0675,0.092
10.614000,0.0476,-0.0413,-0.0488,0.080
10.619000,0.0775,-0.0243,-0.0221,0.084
10.624000,0.0623,-0.0123,-0.0065,0.064
10.629000,0.0521,-0.0217,-0.0280,0.063
10.634000,0.0645,0.0235,-0.0412,0.080
10.639000,0.0603,0.0445,-0.0045,0.075
10.656000,0.0753,0.0215,0.0069,0.079
10.656000,0.0452,0.0152,0.0231,0.053
10.657000,0.0343,0.0173,-0.0037,0.039
10.685000,0.0259,-0.0008,-0.0384,0.046
10.686000,0.0045,0.0228,-0.0538,0.059
10.686000,-0.0084,0.0356,-0.0226,0.043
10.687000,-0.0165,0.0197,-0.0331,0.042
10.687000,0.0171,-0.0257,-0.0209,0.037
10.688000,0.0018,-0.0267,-0.0196,0.033
10.690000,0.0079,-0.0266,-0.0727,0.078
10.698000,0.0079,-0.0193,-0.0577,0.061
10.700000,0.0151,-0.0347,-0.0464,0.060
10.705000,0.0315,-0.0155,-0.0316,0.047
10.711000,0.0395,-0.0617,-0.0240,0.077
10.715000,0.0403,-0.0648,-0.0366,0.085
10.720000,0.0566,-0.0488,-0.0075,0.075
10.725000,0.0536,-0.0532,-0.0237,0.079
10.730000,0.0531,-0.0801,-0.0289,0.100
10.735000,0.0668,-0.0676,-0.0260,0.098
10.740000,0.0543,-0.0219,-0.0350,0.068
10.755000,0.0634,-0.0539,-0.0439,0.094
10.756000,0.0641,-0.0452,-0.0492,0.093
10.756000,0.0387,-0.0496,-0.0403,0.075
10.782000,0.0351,-0.0280,-0.0460,0.064
10.783000,0.0386,-0.0291,0.0017,0.048
10.784000,0.0291,-0.0468,-0.0354,0.065
10.784000,0.0220,-0.0466,-0.0189,0.055
10.785000,-0.0003,-0.0475,-0.0287,0.056
10.785000,-0.0034,-0.0165,-0.0610,0.063
10.791000,0.0161,-0.0332,-0.0669,0.076
10.795000,0.0022,-0.0272,-0.0621,0.068
10.800000,0.0146,-0.0153,-0.0597,0.063
10.806000,0.0151,-0.0118,-0.0455,0.049
10.811000,0.0107,-0.0143,-0.0243,0.030
10.816000,0.0254,-0.0061,-0.0258,0.037
10.821000,0.0483,-0.0205,-0.0487,0.072
10.827000,0.0273,-0.0337,-0.0217,0.048
10.831000,0.0325,-0.0408,-0.0293,0.060
10.836000,0.0365,-0.0158,-0.0345,0.053
10.842000,0.0157,0.0007,-0.0289,0.033
10.846000,0.0377,0.0016,-0.0032,0.038
10.852000,0.0607,-0.0105,-0.0038,0.062
10.856000,0.0396,-0.0428,-0.0128,0.060
10.874000,0.0378,-0.0190,-0.0015,0.042
10.875000,0.0502,0.0035,-0.0055,0.051
10.876000,0.0293,0.0008,-0.0297,0.042
10.878000,0.0357,-0.0232,-0.0253,0.050
10.882000,0.0266,-0.0078,-0.0435,0.052
10.886000,0.0224,0.0371,-0.0604,0.074
10.892000,0.0265,0.0401,-0.0619,0.078
10.911000,0.0185,0.0205,-0.0727,0.078
10.913000,0.0154,0.0213,-0.0586,0.064
10.913000,0.0181,0.0316,-0.0540,0.065
10.914000,-0.0039,0.0050,-0.0304,0.031
10.917000,0.0264,-0.0013,-0.0794,0.084
10.923000,0.0528,0.0092,-0.0485,0.072
10.928000,0.0116,-0.0386,-0.0332,0.052
10.932000,0.0337,-0.0136,-0.0275,0.046
10.937000,0.0365,-0.0387,-0.0325,0.062
10.945000,0.0324,-0.0113,0.0053,0.035
10.948000,0.0319,-0.0198,0.0093,0.039
10.953000,0.0219,-0.0757,-0.0223,0.082
10.958000,0.0166,-0.0612,0.0127,0.065
10.963000,0.0293,-0.0265,0.0012,0.040
10.968000,-0.0032,-0.0610,-0.0316,0.069
10.973000,0.0333,-0.0430,-0.0642,0.084
10.998000,0.0280,-0.0323,-0.0160,0.046
10.999000,0.0144,-0.0323,0.0011,0.035
11.000000,-0.0027,-0.0442,-0.0496,0.067
11.001000,0.0257,-0.0276,-0.0181,0.042
11.001000,-0.0020,-0.0408,-0.0309,0.051
11.008000,-0.0352,-0.0431,-0.0481,0.074
11.041000,-0.0017,-0.0229,-0.0650,0.069
11.041000,-0.0088,-0.0064,-0.0756,0.076
11.042000,-0.0255,0.0301,-0.0565,0.069
11.043000,0.0113,-0.0226,-0.0601,0.065
11.044000,0.0086,-0.0488,-0.0413,0.065
11.044000,0.0343,-0.0463,0.0497,0.076
11.045000,0.0693,-0.0700,0.0651,0.118
11.046000,0.0875,-0.1232,0.1157,0.190
11.049000,0.1082,-0.1819,0.1718,0.273
11.054000,0.0804,-0.1500,0.1194,0.208
11.059000,0.0591,-0.1218,0.0500,0.144
11.064000,0.0107,-0.0512,-0.0638,0.083
11.069000,-0.0254,-0.0050,-0.1281,0.131
11.074000,-0.0519,0.0065,-0.2028,0.209
11.090000,-0.0619,0.0108,-0.2439,0.252
11.091000,-0.0734,0.0768,-0.2278,0.251
11.091000,-0.0730,0.1114,-0.1860,0.229
11.095000,-0.0691,0.0970,-0.1352,0.180
11.099000,-0.0711,0.0578,-0.0267,0.095
11.104000,-0.0360,0.0034,0.0821,0.090
11.109000,-0.0046,-0.0042,0.0524,0.053
11.114000,0.0266,-0.0533,0.0099,0.060
11.120000,0.0756,-0.0866,-0.0038,0.115
11.125000,0.0723,-0.0794,-0.0129,0.108
11.130000,0.0763,-0.0734,-0.0377,0.112
11.135000,0.0754,-0.0865,-0.0421,0.122
11.140000,0.0676,-0.0235,-0.0417,0.083
11.146000,0.0763,0.0081,-0.0208,0.080
11.150000,0.0645,0.0170,-0.0177,0.069
11.154000,0.0597,0.0437,-0.0178,0.076
11.159000,0.0499,0.0061,0.0060,0.051
11.164000,0.0771,0.0163,0.0097,0.079
11.169000,0.0601,-0.0352,-0.0113,0.071
11.174000,0.0506,-0.0816,-0.0276,0.100
11.187000,0.0425,-0.0803,-0.0499,0.104
11.188000,0.0205,-0.0861,-0.0415,0.098
11.191000,0.0060,-0.1204,-0.0288,0.124
11.214000,-0.0393,-0.1437,-0.0426,0.155
11.215000,-0.0520,-0.0981,-0.0186,0.113
11.216000,-0.0764,-0.1146,0.0277,0.140
11.216000,-0.0815,-0.0930,-0.0048,0.124
11.217000,-0.0996,-0.0692,-0.0311,0.125
11.220000,-0.1151,-0.0147,0.0154,0.117
11.225000,-0.0532,-0.0153,-0.0308,0.063
11.231000,-0.0228,-0.0099,-0.0408,0.048
11.236000,-0.0056,0.0216,-0.0043,0.023
11.241000,0.0090,-0.0089,-0.0370,0.039
11.246000,0.0354,-0.0190,-0.0576,0.070
11.251000,0.0713,0.0077,-0.0463,0.085
11.256000,0.0749,0.0295,-0.0447,0.092
11.261000,0.0597,-0.0036,-0.0314,0.068
11.266000,0.0673,-0.0186,0.0090,0.070
11.271000,0.0762,-0.0193,-0.0140,0.080
11.276000,0.0759,-0.0177,-0.0230,0.081
11.280000,0.0804,0.0195,-0.0262,0.087
11.286000,0.0684,0.0207,0.0001,0.071
11.291000,0.0509,-0.0423,-0.0511,0.084
11.308000,0.0407,-0.0157,-0.0273,0.051
11.310000,0.0023,-0.0191,-0.0525,0.056
11.311000,-0.0072,-0.0331,-0.0265,0.043
11.312000,0.0037,-0.0281,-0.0422,0.051
11.316000,0.0004,-0.0432,-0.0233,0.049
11.321000,-0.0325,-0.0333,-0.0520,0.070
11.326000,-0.0330,-0.0271,-0.0568,0.071
11.344000,-0.0239,-0.0126,-0.0936,0.097
11.345000,-0.0244,-0.0220,-0.0818,0.088
11.346000,0.0155,-0.0420,-0.0438,0.063
11.347000,0.0041,-0.0322,-0.0798,0.086
11.352000,-0.0394,-0.0212,-0.0384,0.059
11.357000,-0.0326,-0.0282,-0.0401,0.059
11.362000,0.0277,-0.0386,-0.0847,0.097
11.367000,0.0793,-0.0253,-0.0506,0.097
11.372000,0.0677,-0.0228,-0.0288,0.077
11.382000,0.0884,-0.0369,-0.0618,0.114
11.383000,0.0831,-0.0165,-0.0519,0.099
11.388000,0.0695,0.0049,-0.0444,0.083
11.392000,0.1072,-0.0487,-0.0288,0.121
11.397000,0.0925,-0.0461,-0.0255,0.106
11.403000,0.0638,-0.0317,-0.0330,0.078
11.408000,0.0889,-0.0292,0.0048,0.094
11.425000,0.0915,-0.0091,-0.0457,0.103
11.427000,0.0728,0.0026,-0.0450,0.086
11.427000,0.0603,-0.0226,-0.0634,0.090
11.430000,0.0443,-0.0048,-0.0472,0.065
11.433000,0.0274,0.0032,-0.0372,0.046
11.438000,0.0272,-0.0184,-0.0513,0.061
11.443000,0.0199,-0.0269,-0.0308,0.045
11.463000,0.0174,-0.0649,-0.0190,0.070
11.464000,0.0199,-0.0683,-0.0254,0.075
11.465000,0.0377,-0.1072,-0.0464,0.123
11.466000,0.0376,-0.1268,-0.0508,0.142
11.468000,0.0175,-0.1202,-0.0272,0.125
11.474000,0.0477,-0.1553,-0.0077,0.163
11.479000,0.0646,-0.2197,-0.0446,0.233
11.484000,0.0317,-0.2232,-0.0482,0.231
11.489000,0.0040,-0.1506,-0.0143,0.151
11.496000,-0.0148,-0.1463,0.0297,0.150
11.499000,-0.0272,-0.1481,-0.0016,0.151
11.504000,-0.0654,-0.1510,-0.0232,0.166
11.509000,-0.0486,-0.1326,-0.0256,0.144
11.514000,-0.0660,-0.1416,-0.0234,0.158
11.519000,-0.0653,-0.1138,0.0095,0.132
11.524000,-0.0941,-0.1242,-0.0007,0.156
11.542000,-0.0950,-0.1452,-0.0821,0.192
11.543000,-0.0837,-0.1494,-0.0536,0.179
11.544000,-0.0961,-0.1726,-0.0587,0.206
11.547000,-0.0927,-0.1481,-0.0555,0.183
11.578000,-0.0936,-0.1559,-0.0704,0.195
11.579000,-0.1015,-0.1993,-0.0414,0.227
11.580000,-0.1009,-0.1924,0.0047,0.217
11.581000,-0.0668,-0.2913,0.0062,0.299
11.581000,-0.0445,-0.3027,-0.0031,0.306
11.582000,0.0101,-0.3093,-0.0271,0.311
11.582000,0.0025,-0.3146,-0.0132,0.315
11.585000,0.0084,-0.2867,-0.0198,0.288
11.590000,0.0014,-0.3124,-0.0638,0.319
11.597000,0.0353,-0.3368,-0.0154,0.339
11.601000,0.0643,-0.2969,-0.0260,0.305
11.605000,0.0637,-0.3582,-0.0275,0.365
11.610000,0.0579,-0.3478,0.0098,0.353
11.616000,0.0621,-0.3637,0.0407,0.371
11.620000,0.0559,-0.3401,-0.0030,0.345
11.626000,0.0570,-0.3465,-0.0484,0.354
11.644000,0.0479,-0.3875,-0.0381,0.392
11.645000,0.0783,-0.3602,-0.0006,0.369
11.646000,0.0755,-0.3569,0.0137,0.365
11.647000,0.1459,-0.3919,0.0358,0.420
11.651000,0.1769,-0.3968,0.0374,0.436
11.655000,0.1686,-0.3718,0.0471,0.411
11.679000,0.1785,-0.3922,0.0746,0.437
11.681000,0.2304,-0.4162,0.0552,0.479
11.682000,0.2548,-0.3946,0.0311,0.471
11.682000,0.2675,-0.4172,0.0283,0.496
11.683000,0.2613,-0.3847,-0.0010,0.465
11.686000,0.2707,-0.4025,-0.0671,0.490
11.692000,0.2816,-0.3902,-0.0760,0.487
11.697000,0.2448,-0.4425,-0.1202,0.520
11.701000,0.2246,-0.4851,-0.1217,0.548
11.706000,0.2334,-0.4486,-0.1322,0.523
11.712000,0.2412,-0.4384,-0.1372,0.519
11.716000,0.1978,-0.4485,-0.1642,0.517
11.722000,0.1233,-0.4346,-0.2262,0.505
11.726000,0.1037,-0.4302,-0.1896,0.481
11.748000,0.1210,-0.5619,-0.1149,0.586
11.750000,0.0925,-0.6851,-0.1886,0.717
11.750000,-0.0235,-0.6968,-0.1602,0.715
11.751000,-0.1134,-0.6905,-0.0818,0.705
11.752000,-0.1969,-0.6543,-0.0356,0.684
11.756000,-0.1869,-0.6036,-0.0583,0.635
11.790000,-0.1605,-0.6400,-0.0960,0.667
11.791000,-0.1783,-0.6428,-0.0722,0.671
11.791000,-0.1686,-0.6802,-0.0311,0.701
11.792000,-0.1457,-0.7209,0.0718,0.739
11.793000,-0.1466,-0.7208,0.1185,0.745
11.793000,-0.1112,-0.7492,0.1575,0.774
11.794000,-0.1748,-0.7009,0.1787,0.744
11.803000,-0.2132,-0.6646,0.1976,0.725
11.803000,-0.2047,-0.6460,0.2307,0.716
11.807000,-0.2203,-0.5640,0.2422,0.652
11.815000,-0.2600,-0.5524,0.2492,0.659
11.817000,-0.2878,-0.5156,0.3769,0.701
11.823000,-0.2930,-0.5051,0.4223,0.721
11.828000,-0.3020,-0.4705,0.4379,0.710
11.840000,-0.2836,-0.4657,0.4465,0.705
11.841000,-0.2428,-0.4489,0.4277,0.666
11.844000,-0.2118,-0.4797,0.4618,0.699
11.868000,-0.1473,-0.4949,0.4365,0.676
11.869000,-0.1079,-0.4442,0.3443,0.572
11.870000,-0.0876,-0.4305,0.2824,0.522
11.870000,-0.0624,-0.4573,0.2279,0.515
11.871000,-0.0668,-0.4983,0.1779,0.533
11.874000,-0.0473,-0.5152,0.0906,0.525
11.882000,0.0021,-0.5630,-0.0244,0.563
11.884000,0.0433,-0.6152,0.0406,0.618
11.896000,0.0475,-0.7019,-0.0062,0.704
11.898000,0.0897,-0.7477,-0.0990,0.760
11.898000,0.1644,-0.8708,-0.0884,0.891
11.903000,0.0974,-0.9397,0.0443,0.946
11.908000,0.0451,-0.9557,0.0745,0.960
11.913000,0.0979,-1.0228,0.0547,1.029
11.918000,0.0873,-1.1183,0.0858,1.125
11.923000,0.0808,-1.1487,0.1231,1.158
11.930000,0.0899,-1.1728,0.1992,1.193
11.933000,0.0584,-1.1692,0.2564,1.198
11.939000,0.0747,-1.1892,0.2965,1.228
11.943000,0.0645,-1.1647,0.2299,1.189
11.948000,0.0242,-1.1065,0.2145,1.127
11.953000,-0.0667,-1.0876,0.3079,1.132
11.959000,-0.0890,-1.0053,0.3285,1.061
11.974000,-0.0782,-0.9946,0.2746,1.035
11.975000,-0.1135,-1.0065,0.2609,1.046
11.975000,-0.1372,-0.9848,0.2363,1.022
12.001000,-0.1313,-1.0191,0.1655,1.041
12.002000,-0.1101,-1.0880,0.0630,1.095
12.003000,-0.0950,-1.1842,0.0206,1.188
12.004000,-0.1096,-1.1904,0.0550,1.197
12.004000,-0.1064,-1.2372,0.0598,1.243
12.005000,-0.1151,-1.2991,0.0475,1.305
12.009000,-0.1193,-1.2987,0.0495,1.305
12.015000,-0.1153,-1.3159,0.1094,1.325
12.020000,-0.1188,-1.3316,0.1138,1.342
12.024000,-0.1266,-1.3339,0.1872,1.353
12.031000,-0.1323,-1.3000,0.2236,1.326
12.035000,-0.1122,-1.3052,0.2750,1.339
12.040000,-0.1273,-1.3270,0.3413,1.376
12.045000,-0.1811,-1.2635,0.3497,1.323
12.050000,-0.1860,-1.2345,0.3575,1.299
12.055000,-0.1793,-1.2077,0.3388,1.267
12.060000,-0.2086,-1.2309,0.2713,1.278
12.077000,-0.2089,-1.2443,0.2322,1.283
12.078000,-0.2351,-1.2454,0.2485,1.292
12.080000,-0.2786,-1.1746,0.2972,1.243
12.081000,-0.3815,-1.1372,0.3847,1.260
12.110000,-0.4818,-1.0986,0.4105,1.268
12.111000,-0.5498,-1.0456,0.4234,1.255
12.113000,-0.6491,-1.0093,0.4391,1.278
12.113000,-0.7022,-0.9994,0.3814,1.280
12.115000,-0.7110,-1.0228,0.3156,1.285
12.116000,-0.7199,-1.0401,0.2980,1.300
12.117000,-0.7313,-1.0143,0.2449,1.274
12.121000,-0.7249,-0.9752,0.3246,1.258
12.126000,-0.7228,-0.9505,0.4873,1.290
12.133000,-0.7252,-0.8780,0.5818,1.279
12.137000,-0.6991,-0.9037,0.4924,1.244
12.141000,-0.5759,-1.0035,0.3997,1.224
12.159000,-0.4674,-1.0530,0.3423,1.202
12.160000,-0.3742,-1.1106,0.3353,1.219
12.161000,-0.2760,-1.1190,0.2953,1.190
12.190000,-0.2191,-1.0841,0.3523,1.161
12.191000,-0.2288,-0.9952,0.4497,1.116
12.192000,-0.2144,-0.9815,0.5120,1.128
12.193000,-0.1797,-0.9376,0.5550,1.104
12.194000,-0.1709,-0.8873,0.6965,1.141
12.194000,-0.2220,-0.8104,0.8875,1.222
12.195000,-0.2253,-0.6915,0.9823,1.222
12.203000,-0.3020,-0.5964,0.9023,1.123
12.204000,-0.3399,-0.5092,0.8551,1.052
12.206000,-0.3738,-0.3906,1.0309,1.164
12.212000,-0.3945,-0.3293,1.1192,1.232
12.217000,-0.4358,-0.2488,1.1990,1.300
12.222000,-0.5084,-0.1370,1.3073,1.409
12.227000,-0.5970,-0.0996,1.3194,1.452
12.232000,-0.6068,-0.1233,1.2827,1.424
12.237000,-0.5953,-0.0812,1.2744,1.409
12.242000,-0.6145,-0.0944,1.1811,1.335
12.249000,-0.6316,-0.0934,1.1860,1.347
12.252000,-0.6864,-0.0652,1.2606,1.437
12.257000,-0.7193,-0.0699,1.1455,1.354
12.264000,-0.7684,-0.0440,1.0623,1.312
12.268000,-0.8064,-0.0819,0.9653,1.260
12.272000,-0.8534,-0.0702,0.9002,1.242
12.278000,-0.9385,-0.0292,1.0211,1.387
12.290000,-0.9682,-0.0156,0.9443,1.353
12.291000,-0.9940,-0.1439,0.7534,1.256
12.293000,-0.9570,-0.2166,0.6014,1.151
12.314000,-0.9574,-0.2790,0.5740,1.151
12.315000,-0.9464,-0.2809,0.5741,1.142
12.316000,-0.9231,-0.3120,0.5908,1.140
12.316000,-0.9127,-0.4095,0.5201,1.127
12.318000,-0.9139,-0.3461,0.5186,1.106
12.323000,-0.9265,-0.3321,0.5633,1.134
12.328000,-0.8767,-0.3270,0.5200,1.070
12.334000,-0.8350,-0.3414,0.5168,1.040
12.338000,-0.8223,-0.3645,0.6134,1.089
12.343000,-0.8237,-0.3353,0.8061,1.200
12.349000,-0.7774,-0.3055,0.9370,1.255
12.353000,-0.7267,-0.2728,0.9500,1.227
12.358000,-0.7012,-0.2754,0.9686,1.227
12.379000,-0.6158,-0.2905,1.0023,1.212
12.381000,-0.5373,-0.3074,1.0703,1.236
12.381000,-0.5111,-0.3177,1.1284,1.279
12.382000,-0.3925,-0.3251,1.2139,1.317
12.384000,-0.3668,-0.3513,1.2720,1.370
12.388000,-0.3935,-0.3101,1.4032,1.490
12.394000,-0.3667,-0.3011,1.3994,1.478
12.417000,-0.3427,-0.3218,1.2333,1.320
12.418000,-0.2705,-0.2918,1.1378,1.205
12.419000,-0.2504,-0.2518,1.1788,1.231
12.420000,-0.2613,-0.1815,1.2317,1.272
12.421000,-0.2661,-0.1013,1.2212,1.254
12.424000,-0.2407,-0.0613,1.1960,1.222
12.429000,-0.2523,0.0163,1.1444,1.172
12.435000,-0.2648,0.0287,1.0794,1.112
12.440000,-0.2981,0.0967,1.0272,1.074
12.445000,-0.3352,0.1357,0.9351,1.003
12.451000,-0.3987,0.2066,0.9837,1.081
12.455000,-0.4672,0.2676,1.0363,1.168
12.461000,-0.4911,0.2577,1.0340,1.173
12.465000,-0.4986,0.2813,1.0200,1.170
12.470000,-0.5403,0.3118,1.0599,1.230
12.475000,-0.5385,0.3385,1.0616,1.238
12.482000,-0.5638,0.3568,0.9915,1.195
12.485000,-0.5631,0.3896,0.9629,1.182
12.489000,-0.5739,0.4223,1.0144,1.240
12.495000,-0.6009,0.4753,0.9855,1.248
12.516000,-0.6044,0.5056,0.9087,1.203
12.518000,-0.6270,0.5012,0.9766,1.264
12.520000,-0.6187,0.5148,1.0482,1.322
12.521000,-0.6515,0.5020,1.0074,1.300
12.523000,-0.6990,0.4663,0.9921,1.300
12.525000,-0.6927,0.4007,0.9889,1.272
12.563000,-0.6870,0.3613,0.9707,1.243
12.564000,-0.6622,0.2992,0.9696,1.212
12.565000,-0.6844,0.2454,1.0441,1.272
12.565000,-0.6696,0.1605,1.0530,1.258
12.566000,-0.6513,0.1103,1.0012,1.200
12.567000,-0.6392,0.0158,0.9513,1.146
12.567000,-0.6222,-0.0751,0.9329,1.124
12.568000,-0.6299,-0.1455,0.8406,1.060
12.570000,-0.6039,-0.1909,0.8447,1.056
12.576000,-0.6051,-0.2649,0.8192,1.052
12.583000,-0.5975,-0.3065,0.7809,1.030
12.586000,-0.5707,-0.2907,0.7992,1.024
12.591000,-0.5583,-0.3277,0.7175,0.966
12.596000,-0.5759,-0.3347,0.6624,0.939
12.611000,-0.5268,-0.3456,0.5662,0.847
12.612000,-0.5283,-0.3877,0.4564,0.799
12.613000,-0.4978,-0.4239,0.3998,0.766
12.641000,-0.4727,-0.3768,0.2762,0.665
12.642000,-0.5098,-0.3527,0.1404,0.636
12.643000,-0.4545,-0.4044,0.0875,0.615
12.643000,-0.3374,-0.4483,-0.0200,0.561
12.644000,-0.2860,-0.5751,-0.2248,0.681
12.644000,-0.2265,-0.5718,-0.3537,0.709
12.653000,-0.2415,-0.4922,-0.3878,0.672
12.654000,-0.2609,-0.4597,-0.4229,0.677
12.657000,-0.2187,-0.4241,-0.4553,0.660
12.662000,-0.1834,-0.3949,-0.4348,0.615
12.667000,-0.0873,-0.3939,-0.3325,0.523
12.672000,-0.0414,-0.3443,-0.4556,0.573
12.677000,0.0527,-0.3526,-0.5618,0.665
12.682000,0.0911,-0.2798,-0.5623,0.635
12.687000,0.1388,-0.2023,-0.6360,0.682
12.692000,0.1561,-0.0856,-0.6430,0.667
12.707000,0.1283,0.0466,-0.6055,0.621
12.708000,0.1902,0.1442,-0.5965,0.642
12.709000,0.2058,0.2860,-0.6733,0.760
12.712000,0.2039,0.5129,-0.7001,0.892
12.731000,0.1924,0.7158,-0.6012,0.954
12.732000,0.1838,1.0026,-0.6216,1.194
12.733000,0.1678,1.2883,-0.5838,1.424
12.733000,0.1523,1.5441,-0.6209,1.671
12.738000,0.1537,1.7916,-0.6620,1.916
12.742000,0.1899,2.0597,-0.6584,2.171
12.748000,0.2392,2.3099,-0.5059,2.377
12.753000,0.2851,2.6428,-0.3600,2.682
12.758000,0.3485,3.0434,-0.1981,3.070
12.763000,0.4233,3.3622,0.0261,3.389
12.768000,0.5814,3.6314,-0.1511,3.681
12.773000,0.8309,3.8522,-0.4189,3.963
12.778000,0.9973,4.0273,-0.6258,4.196
12.783000,1.0765,4.2380,-0.5746,4.410
12.788000,1.1515,4.4306,-0.6868,4.629
12.793000,1.2267,4.5607,-0.7323,4.779
12.810000,1.2638,4.6526,-0.7800,4.884
